"id","name","Common Name","edible or poisonous?"
1933,"Lithospermum canescens","Common Name","edible or poisonous?"
1934,"Mertensia paniculata","Common Name","edible or poisonous?"
1935,"Phytolacca americana","Common Name","edible or poisonous?"
1936,"Quercus durata","Leather Oak","edible acorns"
1937,"Navarretia squarrosa","Common Name","edible or poisonous?"
1938,"Rhamnus cathartica","Common Name","edible or poisonous?"
1939,"Acacia farnesiana","Common Name","edible or poisonous?"
1940,"Hesperis matronalis","Common Name","edible or poisonous?"
1941,"Echinocystis lobata","Common Name","edible or poisonous?"
1942,"Crassula ovata","Common Name","edible or poisonous?"
1943,"Nepeta cataria","Common Name","edible or poisonous?"
1944,"Oenothera speciosa","Pinkladies","edible roots"
1945,"Echinacea purpurea","Common Name","edible or poisonous?"
1946,"Lomatium dasycarpum","Common Name","edible or poisonous?"
1947,"Hydrangea arborescens","Common Name","edible or poisonous?"
1948,"Lomatium utriculatum","Common Name","edible or poisonous?"
1949,"Krameria lanceolata","Common Name","edible or poisonous?"
1950,"Leucaena leucocephala","Common Name","edible or poisonous?"
1951,"Tephrosia virginiana","Common Name","edible or poisonous?"
1952,"Scandix pecten-veneris","Common Name","edible or poisonous?"
1953,"Torilis arvensis","Common Name","edible or poisonous?"
1954,"Smilax herbacea","Common Name","edible or poisonous?"
1955,"Asclepias fascicularis","Common Name","edible or poisonous?"
1956,"Entelea arborescens","Common Name","edible or poisonous?"
1957,"Symphyotrichum chilense","Common Name","edible or poisonous?"
1958,"Oxalis corniculata","Common Name","edible or poisonous?"
1959,"Oxalis pes-caprae","Common Name","edible or poisonous?"
1960,"Viburnum acerifolium","Mapleleaf Viburnum","edible berries"
1961,"Typha latifolia","Bulrush","edible roots"
1962,"Liatris pycnostachya","Common Name","edible or poisonous?"
1963,"Aloysia gratissima","Common Name","edible or poisonous?"
1964,"Dichromanthus cinnabarinus","Common Name","edible or poisonous?"
1965,"Calocedrus decurrens","Common Name","edible or poisonous?"
1966,"Ludwigia alternifolia","Common Name","edible or poisonous?"
1967,"Taxus baccata","English Yew","Poisonous"
1968,"Ipomoea pandurata","Common Name","edible or poisonous?"
1969,"Iris versicolor","Northern blue flag","Poisonous"
1970,"Plantago erecta","Dot-seed plantain","edible seeds"
1971,"Tsuga canadensis","Common Name","edible or poisonous?"
1972,"Eryngium yuccifolium","Common Name","edible or poisonous?"
1973,"Diodia virginiana","Common Name","edible or poisonous?"
1974,"Berberis repens","Creeping Oregon grape","edible berries"
1975,"Rubus fruticosus","Blackberry","edible fruit"
1976,"Allium tricoccum","Ramp","edible roots"
1977,"Simmondsia chinensis","Common Name","edible or poisonous?"
1978,"Solanum douglasii","Greenspot nightshade","edible fruits when black and ripe"
1979,"Lupinus perennis","Wild lupine","edible seeds when cooked"
1980,"Grindelia camporum","Common Name","edible or poisonous?"
1981,"Polypodium californicum","Common Name","edible or poisonous?"
1982,"Hemizonia congesta","Common Name","edible or poisonous?"
1983,"Strophostyles helvola","Common Name","edible or poisonous?"
1984,"Parietaria judaica","Common Name","edible or poisonous?"
1985,"Linanthus californicus","Common Name","edible or poisonous?"
1986,"Madia elegans","Common Name","edible or poisonous?"
1987,"Mycelis muralis","Common Name","edible or poisonous?"
1988,"Agalinis heterophylla","Common Name","edible or poisonous?"
1989,"Othocallis siberica","Common Name","edible or poisonous?"
1990,"Monstera deliciosa","Common Name","edible or poisonous?"
1991,"Pedicularis semibarbata","Common Name","edible or poisonous?"
1992,"Sidalcea malviflora","Common Name","edible or poisonous?"
1993,"Wyethia glabra","Common Name","edible or poisonous?"
1994,"Fuchsia magellanica","Common Name","edible or poisonous?"
1995,"Lobularia maritima","Common Name","edible or poisonous?"
1996,"Croton monanthogynus","Common Name","edible or poisonous?"
1997,"Berberis trifoliolata","Mahonia trifoliolata","edible berries"
1998,"Dalea purpurea","Common Name","edible or poisonous?"
1999,"Sesuvium portulacastrum","Sea purslane","edible plant"
2000,"Elymus hystrix","Bottlebrush grass","edible grain"
2001,"Cuscuta californica","Common Name","edible or poisonous?"
2002,"Acer negundo","Boxelder Maple","edible sap, seeds, young leaves"
2003,"Geranium robertianum","Herb Robert","edible plant"
2004,"Ammophila breviligulata","Common Name","edible or poisonous?"
2005,"Alisma subcordatum","Common Name","edible or poisonous?"
2006,"Yucca filamentosa","Adam's Needle","edible flowers and fruit"
2007,"Equisetum telmateia","Common Name","edible or poisonous?"
2008,"Equisetum telmateia braunii","Common Name","edible or poisonous?"
2009,"Potentilla simplex","Common Name","edible or poisonous?"
2010,"Croton capitatus","Common Name","edible or poisonous?"
2011,"Penstemon cobaea","Common Name","edible or poisonous?"
2012,"Rhus ovata","Sugar Bush","edible fruit"
2013,"Acmispon americanus","Common Name","edible or poisonous?"
2014,"Mimulus aurantiacus","Common Name","edible or poisonous?"
2015,"Malosma laurina","Common Name","edible or poisonous?"
2016,"Medicago lupulina","Common Name","edible or poisonous?"
2017,"Cocos nucifera","Common Name","edible or poisonous?"
2018,"Mangifera indica","Common Name","edible or poisonous?"
2019,"Melilotus indicus","Common Name","edible or poisonous?"
2020,"Schizachyrium scoparium","Common Name","edible or poisonous?"
2021,"Trichostema lanatum","Common Name","edible or poisonous?"
2022,"Pickeringia montana","Common Name","edible or poisonous?"
2023,"Sorghastrum nutans","Common Name","edible or poisonous?"
2024,"Colocasia esculenta","Common Name","edible or poisonous?"
2025,"Trifolium campestre","Common Name","edible or poisonous?"
2026,"Trifolium hirtum","Common Name","edible or poisonous?"
2027,"Baptisia alba","Common Name","edible or poisonous?"
2028,"Erodium botrys","Common Name","edible or poisonous?"
2029,"Erodium moschatum","Common Name","edible or poisonous?"
2030,"Eriodictyon californicum","Common Name","edible or poisonous?"
2031,"Phoradendron tomentosum","Common Name","edible or poisonous?"
2032,"Mentha pulegium","Common Name","edible or poisonous?"
2033,"Salvia azurea","Azure blue sage","edible plant"
2034,"Leucobryum glaucum","Common Name","edible or poisonous?"
2035,"Pinus contorta","Common Name","edible or poisonous?"
2036,"Lilium pardalinum","Leopard Lily","edible bulbs when cooked"
2037,"Lilium canadense","Canada Lily","edible bulbs when cooked"
2038,"Aesculus pavia","Common Name","edible or poisonous?"
2039,"Momordica charantia","Common Name","edible or poisonous?"
2040,"Dicentra canadensis","Common Name","edible or poisonous?"
2041,"Cichorium intybus","Chicory","edible leaves and root"
2042,"Myoporum laetum","Common Name","edible or poisonous?"
2043,"Orobanche uniflora","Common Name","edible or poisonous?"
2044,"Briza maxima","Common Name","edible or poisonous?"
2045,"Erechtites hieraciifolius","Common Name","edible or poisonous?"
2046,"Antirrhinum majus","Common Name","edible or poisonous?"
2047,"Briza minor","Common Name","edible or poisonous?"
2048,"Phacelia californica","Common Name","edible or poisonous?"
2049,"Oxalis oregana","Common Name","edible or poisonous?"
2050,"Collinsonia canadensis","Common Name","edible or poisonous?"
2051,"Thalictrum dioicum","Common Name","edible or poisonous?"
2052,"Dodonaea viscosa","Common Name","edible or poisonous?"
2053,"Scoliopus bigelovii","Common Name","edible or poisonous?"
2054,"Pedicularis canadensis","Common Name","edible or poisonous?"
2055,"Gaultheria hispidula","Creeping Snowberry","edible fruit"
2056,"Phleum pratense","Common Name","edible or poisonous?"
2057,"Quercus rubra","Northern Red Oak","edible acorns"
2058,"Quercus velutina","Black Oak","edible acorns"
2059,"Quercus douglasii","Blue Oak","edible acorns"
2060,"Rosmarinus officinalis","Common Name","edible or poisonous?"
2061,"Quercus virginiana","Southern Live Oak","edible acorns"
2062,"Mammillaria dioica","Common Name","edible or poisonous?"
2063,"Celtis laevigata","Sugarberry","edible fruit"
2064,"Enemion biternatum","Common Name","edible or poisonous?"
2065,"Oxalis violacea","Common Name","edible or poisonous?"
2066,"Hypoxis hirsuta","Common Name","edible or poisonous?"
2067,"Delphinium tricorne","Common Name","edible or poisonous?"
2068,"Viburnum rufidulum","Southern black haw","edible fruit"
2069,"Sabal minor","Common Name","edible or poisonous?"
2070,"Pellaea mucronata","Common Name","edible or poisonous?"
2071,"Angelica atropurpurea","Purplestem angelica","edible stalks"
2072,"Stillingia texana","Common Name","edible or poisonous?"
2073,"Euphorbia corollata","Flowering spurge","poisonous plant"
2074,"Physocarpus capitatus","Common Name","edible or poisonous?"
2075,"Prunus ilicifolia","Hollyleaf Cherry","edible fruit"
2076,"Verbascum thapsus","Common Name","edible or poisonous?"
2077,"Euthamia graminifolia","Common Name","edible or poisonous?"
2078,"Ebenopsis ebano","Common Name","edible or poisonous?"
2079,"Lavandula stoechas","Common Name","edible or poisonous?"
2080,"Monarda citriodora","Common Name","edible or poisonous?"
2081,"Hibiscus laevis","Common Name","edible or poisonous?"
2082,"Ailanthus altissima","Common Name","edible or poisonous?"
2083,"Lobelia kalmii","Common Name","edible or poisonous?"
2084,"Centranthus ruber","Common Name","edible or poisonous?"
2085,"Silene virginica","Common Name","edible or poisonous?"
2086,"Leucopogon fasciculatus","Common Name","edible or poisonous?"
2087,"Prunus laurocerasus","Cherry laurel","edible but not recommended to eat"
2088,"Iris pseudacorus","Yellow Iris","toxic"
2089,"Agave americana","Common Name","edible or poisonous?"
2090,"Boehmeria cylindrica","Common Name","edible or poisonous?"
2091,"Cercis canadensis texensis","Common Name","edible or poisonous?"
2092,"Blechnum novae-zelandiae","Common Name","edible or poisonous?"
2093,"Vicia villosa","Common Name","edible or poisonous?"
2094,"Cordyline australis","Common Name","edible or poisonous?"
2095,"Myosotis scorpioides","Common Name","edible or poisonous?"
2096,"Sarracenia flava","Common Name","edible or poisonous?"
2097,"Pinus palustris","Common Name","edible or poisonous?"
2098,"Neomyrtus pedunculata","Common Name","edible or poisonous?"
2099,"Cynoglossum grande","Common Name","edible or poisonous?"
2100,"Strelitzia reginae","Common Name","edible or poisonous?"
2101, "None", "Not Available", "No edible information"
